,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,term_ 36 months,term_ 60 months,safe_loans
110580,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
110589,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
110628,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
110637,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
110664,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
110674,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
110691,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
110740,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
110742,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
110748,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
110769,0,0,0,0,0,1,0,0,0,1,0,1,0,-1
110788,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
110796,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
110807,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
110812,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
110822,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
110827,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
110829,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
110833,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
110839,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
110853,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
110873,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
110877,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
110911,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
110917,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
110941,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
110953,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
110994,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
111011,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111014,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
111015,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111033,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111081,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
111115,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111122,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
111139,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
111147,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
111151,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111156,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
111196,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
111200,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
111203,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
111220,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111253,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
111254,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
111261,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
111263,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
111267,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
111287,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111319,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111322,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111323,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
111325,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
111327,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111328,0,0,0,0,0,0,1,0,0,1,0,0,1,-1
111334,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
111360,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
111362,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111367,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111380,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
111382,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111388,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
111392,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
111409,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
111420,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111426,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111430,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
111437,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
111447,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111448,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
111465,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111488,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111491,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111493,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111495,0,0,0,0,1,0,0,0,0,1,0,1,0,-1
111523,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111548,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
111550,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111558,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111561,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
111562,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
111570,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111576,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
111580,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111616,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
111620,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
111628,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
111648,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
111702,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111706,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
111721,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
111724,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111727,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111752,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
111763,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111769,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111828,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
111834,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
111845,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
111848,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111859,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
111869,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
111870,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111871,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
111880,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
111884,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111900,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
111901,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
111904,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
111908,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
111917,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
111924,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
111928,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111929,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111931,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
111964,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
111971,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
111978,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
111979,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
111980,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
111981,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112002,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112009,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
112013,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
112016,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112033,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112042,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
112057,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
112075,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
112082,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
112083,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
112088,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
112093,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
112106,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112118,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112126,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
112130,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
112136,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
112146,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
112147,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
112158,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
112189,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112197,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
112202,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
112203,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112207,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112209,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112220,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112233,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112243,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
112271,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
112275,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112278,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112283,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112286,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112289,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
112318,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112320,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
112325,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112350,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
112366,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112374,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
112382,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
112400,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
112408,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
112413,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112414,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
112418,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112419,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112422,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112426,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
112430,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112441,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
112453,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
112456,0,0,0,0,0,1,0,0,0,1,0,1,0,-1
112483,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
112492,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112493,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112515,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
112535,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
112538,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112553,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
112566,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
112573,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112576,0,0,0,0,1,0,0,0,0,1,0,1,0,-1
112580,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
112584,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
112597,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
112611,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
112618,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112647,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
112659,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
112666,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
112676,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
112686,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
112695,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112699,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112702,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
112734,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
112743,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112748,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112757,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
112764,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
112772,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
112776,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
112784,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
112805,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
112815,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112816,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112819,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
112822,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
112833,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
112842,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
112856,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
112860,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
112900,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112913,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
112937,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112940,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112942,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
112949,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
112960,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
112989,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
112992,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113023,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
113025,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113038,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
113040,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
113051,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113061,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
113065,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
113069,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
113074,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113085,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
113088,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
113090,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
113098,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113100,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
113123,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113124,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113126,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
113143,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113155,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
113159,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
113164,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
113175,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
113176,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113186,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
113197,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113211,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113213,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
113226,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113232,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
113252,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113255,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113256,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
113260,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113265,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113275,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
113281,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
113294,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
113298,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113300,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113309,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
113316,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113322,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113324,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113341,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113372,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113384,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
113385,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
113400,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113404,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
113414,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113417,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
113421,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113424,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
113440,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113445,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
113446,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
113450,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113455,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113468,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
113471,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
113474,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
113501,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113516,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113518,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113523,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
113528,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113530,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
113540,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
113553,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113565,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
113622,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113637,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113640,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113643,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113660,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113689,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
113695,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
113731,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
113743,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113754,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113767,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
113768,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113782,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
113784,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
113798,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
113806,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
113807,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
113808,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113813,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113816,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
113825,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
113832,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113842,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113852,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
113853,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
113865,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113868,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113902,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
113910,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
113914,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
113916,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113920,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
113923,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
113944,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
113949,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113955,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
113959,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
113979,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
113993,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
113994,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
113996,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
114006,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
114012,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
114013,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
114020,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
114025,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
114061,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
114076,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
114121,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
114122,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114131,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114137,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114141,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
114145,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
114161,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
114187,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
114222,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
114223,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
114228,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
114231,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
114236,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
114249,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
114250,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
114256,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
114259,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114262,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
114287,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
114290,0,0,0,0,1,0,0,0,0,1,0,1,0,-1
114294,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
114313,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114331,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
114333,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
114335,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114343,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114346,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
114349,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
114360,0,0,0,0,1,0,0,0,0,1,0,1,0,-1
114365,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
114371,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
114372,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
114376,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
114378,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114379,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114395,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
114399,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
114421,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114423,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
114427,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114429,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
114430,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114431,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114449,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114455,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
114466,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
114470,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
114473,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
114493,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
114516,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114522,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
114528,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
114529,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
114547,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
114555,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114558,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
114566,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
114595,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114613,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
114616,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
114621,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
114625,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
114641,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
114660,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
114661,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
114666,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114668,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114669,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114670,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
114677,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114680,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114716,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
114737,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
114740,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
114741,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
114753,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
114776,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114778,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
114781,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
114811,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
114822,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
114825,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
114838,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
114846,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
114853,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
114867,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
114884,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
114888,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
114897,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
114905,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
114906,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
114924,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
